,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
137,Garden,131451,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2022-05-13T00:00:00,2022,5,19,Smelly but the plants love it...,Smelly but the plants love it,organic reviews,99.97,5,0,0,0,No,smelly but the plants love it,5/13/2022,6,,0.0,0.0,0.0,0.0,positive,,,effective,,0.8036680221557617,,"('', '', 'effective', '', '')"
138,Garden,143873,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260121,50260121,No,2022-06-20T00:00:00,2022,6,25,Using it right now,"[This review was collected as part of a promotion.] I applied the Ironite as instructed. With the high heat and no rainfall, it has not shown as well as I had hoped. Watering in the evenings is all that we can do at this point, but there are patches that are greening up, so I know that it will work in the long run.",syndicated reviews,30.48,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i applied the ironite as instructed. with the high heat and no rainfall, it has not shown as well as i had hoped. watering in the evenings is all that we can do at this point, but there are patches that are greening up, so i know that it will work in the long run.",6/20/2022,64,,0.0,0.0,0.0,0.0,negative,,,,,0.6745774745941162,other,"('', '', '', '', 'other')"
139,Garden,142341,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-06-18T00:00:00,2022,6,24,Looks better already!!,"[This review was collected as part of a promotion.] Its only been a couple of days since I applied the Ironite Mineral supplement to my lawn, but I can already start to see a difference. We have been trying to improve our lawn on a budget since weve moved in and only been able to patch in the ""good stuff,"" as seen in the picture. The Ironite is already helping it to improve and fill in where we have patched it. As recommended, we have also since added a fertilizer yo our lawn to further improve its condition. The Ironite was easy to spread and did not bother my allergies. We followed the easy directions on the packaging and used a spreader to apply it. There was no adverse affects to surrounding vegetation and concrete. We also applied to our vegetable garden and newly planted shrubbery, as per the instructions on the packaging.",syndicated reviews,19.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] its only been a couple of days since i applied the ironite mineral supplement to my lawn, but i can already start to see a difference. we have been trying to improve our lawn on a budget since weve moved in and only been able to patch in the ""good stuff,"" as seen in the picture. the ironite is already helping it to improve and fill in where we have patched it. as recommended, we have also since added a fertilizer yo our lawn to further improve its condition. the ironite was easy to spread and did not bother my allergies. we followed the easy directions on the packaging and used a spreader to apply it. there was no adverse affects to surrounding vegetation and concrete. we also applied to our vegetable garden and newly planted shrubbery, as per the instructions on the packaging.",6/18/2022,153,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.998784601688385,,"('cost', 'efficient', 'effective', 'ease of use', '')"
140,Garden,80507,Ironite Plus Lawn & Garden Spray 7-0-1,https://www.walmart.com//ip/Ironite-Liquid-Lawn-Garden-Fertilizer-32-oz-Ready-to-Spray/105957405?selected=true,Walmart,PenningtonFertilizer,105957405,105957405,No,2022-04-05T00:00:00,2022,4,14,Not sure yet,"Ok, I cleaned out the doser head and tube, cleared the sticky stuff, stirred the contents and reassembled the bottle. Worked nicely this time, so its a waiting game to see if it helps the grass. If it helps I will recommend it.",syndicated reviews,12.66,3,0,0,0,No,"ok, i cleaned out the doser head and tube, cleared the sticky stuff, stirred the contents and reassembled the bottle. worked nicely this time, so its a waiting game to see if it helps the grass. if it helps i will recommend it.",4/5/2022,43,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9918920397758484,,"('', 'efficient', 'effective', 'ease of use', '')"
141,Garden,143780,"Pennington Smart Patch Sun & Shade Mix, 30 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013046123,5013046123,Yes,2022-06-03T00:00:00,2022,6,22,terrible product,I would like to know how this product got stars from anyone unless they work for Pennington or never used it. I would estimate that only 5-10% germinated.,organic reviews,59.98,3,2,0,1,No,i would like to know how this product got stars from anyone unless they work for pennington or never used it. i would estimate that only 5-10% germinated.,6/3/2022,28,,0.0,0.0,0.0,0.0,negative,,,,,0.49849364161491394,other,"('', '', '', '', 'other')"
142,Garden,140816,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2022-06-24T00:00:00,2022,6,25,Works great!,[This review was collected as part of a promotion.] My grass looks so much better now! I cant believe the difference.,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] my grass looks so much better now! i cant believe the difference.,6/24/2022,21,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9985931515693665,,"('', 'efficient', 'effective', '', '')"
143,Garden,140604,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-30T00:00:00,2022,6,26,Does its Job,"[This review was collected as part of a promotion.] Ironite Liquid Lawn seemed to do its job. It is so easy to use, the sprayer is wide and gives a nice even spray. I noticed greener plants & bushes quicker than an overall greener grass. Did not stain any of the cement or fencing-No real complaints.",syndicated reviews,13.66,4,0,0,0,Yes,"[this review was collected as part of a promotion.] ironite liquid lawn seemed to do its job. it is so easy to use, the sprayer is wide and gives a nice even spray. i noticed greener plants & bushes quicker than an overall greener grass. did not stain any of the cement or fencing-no real complaints.",6/30/2022,56,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9993026256561279,,"('', 'efficient', 'effective', 'ease of use', '')"
144,Garden,66587,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.walmart.com//ip/Alaska-Fish-Emulsion-Fertilizer-and-Plant-Food-1-Gallon/17757317?selected=true,Walmart,PenningtonFertilizer,17757317,17757317,No,2021-07-26T00:00:00,2021,7,30,Fish Fertilizer,"Works great on green plants, no burns for putting too much.Cons:  Smell like fish- too much smell.",organic reviews,20.88,5,0,0,0,No,"works great on green plants, no burns for putting too much.cons:  smell like fish- too much smell.",7/26/2021,18,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9887171387672424,,"('', 'efficient', 'effective', '', '')"
145,Garden,4947,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/Pennington-100536600-UltraGreen-Fertilizer-Covers/dp/B07N29LSZ1/ref=sr_1_1?keywords=021496019949&qid=1637068532&sr=8-1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2021-08-20T00:00:00,2021,8,33,Easy to use,I have burweed in my yard. Its a winter growing weed thats very annoying as it has burs.I had my yard professionally sprayed for weeds and also had this added to it for extra protection.My burweed problem is gone now.,organic reviews,19.98,5,0,0,0,No,i have burweed in my yard. its a winter growing weed thats very annoying as it has burs.i had my yard professionally sprayed for weeds and also had this added to it for extra protection.my burweed problem is gone now.,8/20/2021,40,,0.0,0.0,0.0,0.0,negative,,efficient,effective,,0.9940413236618042,,"('', 'efficient', 'effective', '', '')"
146,Garden,70266,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.homedepot.com/p/Alaska-1-Gal-Organic-Gardening-Liquid-Fish-Emulsion-Fertilizer-5-1-1-100099249/100211859,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2021-12-22T00:00:00,2021,12,51,This should last an entire year for all of my...,This should last an entire year for all of my 16 Rose bushes and 16 fruit trees.,organic reviews,24.99,5,0,0,0,No,this should last an entire year for all of my 16 rose bushes and 16 fruit trees.,12/22/2021,17,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9948498010635376,,"('', 'efficient', 'effective', '', '')"
147,Garden,90086,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-04-13T00:00:00,2022,4,15,10,I have been using this liquid for years im very satisfied.,organic reviews,10.77,5,0,0,0,No,i have been using this liquid for years im very satisfied.,4/13/2022,11,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9975144267082214,,"('', 'efficient', 'effective', 'ease of use', '')"
148,Garden,140605,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-22T00:00:00,2022,6,25,Easy application,[This review was collected as part of a promotion.] Was easy to use and apply! Havent seen a difference yet but its still early and Ill update with any changes good or bad !,syndicated reviews,13.66,3,0,0,0,Yes,[this review was collected as part of a promotion.] was easy to use and apply! havent seen a difference yet but its still early and ill update with any changes good or bad !,6/22/2022,34,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9944191575050354,,"('', 'efficient', 'effective', 'ease of use', '')"
149,Garden,77313,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),https://www.walmart.com//ip/Alaska-Fish-Emulsion-Fertilizer-and-Plant-Food-32-oz/17757316?selected=true,Walmart,PenningtonFertilizer,17757316,17757317,Yes,2022-03-17T00:00:00,2022,3,11,Alaska fish Emulsion fertilizer.,I did like to shop at walmart.com. its very easy and great deal.,organic reviews,10.77,5,0,0,0,No,i did like to shop at walmart.com. its very easy and great deal.,3/17/2022,13,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9845610857009888,,"('cost', 'efficient', 'effective', 'ease of use', '')"
150,Garden,140581,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-15T00:00:00,2022,6,24,So green!,"[This review was collected as part of a promotion.] When you live in Texas where its already been topping 100 degrees for weeks now, its hard to keep a green lawn. I had never heard of a product that contains iron and greens and grows your grass and flowers before. This is a super cool and easy to use product that I will buy again. It brightened the color of our yard after 1 use and I know my hubby is hooked!",syndicated reviews,13.66,5,0,0,0,Yes,"[this review was collected as part of a promotion.] when you live in texas where its already been topping 100 degrees for weeks now, its hard to keep a green lawn. i had never heard of a product that contains iron and greens and grows your grass and flowers before. this is a super cool and easy to use product that i will buy again. it brightened the color of our yard after 1 use and i know my hubby is hooked!",6/15/2022,82,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9980632066726685,,"('', 'efficient', 'effective', 'ease of use', '')"
151,Garden,90017,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com/dp/B07N29CHQ1,Amazon,PenningtonFertilizer,B07N29CHQ1,B07N29CHQ1,No,2022-04-11T00:00:00,2022,4,15,works well,does what it claims,organic reviews,17.3,5,0,0,0,No,does what it claims,4/11/2022,4,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.9614331722259521,,"('', '', 'effective', '', '')"
152,Garden,22998,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,http://www.homedepot.com/p/t/206441318,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2021-06-24T00:00:00,2021,6,25,"Purchased 2 bags. Spread it with a broadcast,  watered, increased sprinkler days do not see any d...","Purchased 2 bags. Spread it with a broadcast,  watered, increased sprinkler days do not see any difference.  Disappointed. This was 2 weeks ago.",organic reviews,28.98,1,0,0,0,No,"purchased 2 bags. spread it with a broadcast,  watered, increased sprinkler days do not see any difference.  disappointed. this was 2 weeks ago.",6/24/2021,25,,0.0,0.0,0.0,0.0,negative,,,,,0.6440874934196472,other,"('', '', '', '', 'other')"
153,Garden,74013,Alaska 0-10-10 Morbloom Fertilizer 1 Gal bottle (concentrate),https://www.amazon.com/dp/B002YI4ZTS,Amazon,PenningtonFertilizer,B002YI4ZTS,B002YI4ZTS,Yes,2022-02-26T00:00:00,2022,2,8,Fast delivery,The pH swings too much..,organic reviews,0.0,3,0,0,0,No,the ph swings too much..,2/26/2022,5,,0.0,0.0,0.0,0.0,negative,,,,,0.07889274507761002,other,"('', '', '', '', 'other')"
154,Garden,7229,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/t/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2021-06-07T00:00:00,2021,6,23,ALASKA WORKS!,"I am a first-time gardener and I took on a huge garden this spring. I started corn, peppers, tomato, and a WIDE variety of flowers. I started fertilizing all my plants with Alaska once the plants were established and I have some very happy plants. I have silks with corn coming through on 8 stocks of corn! That is insane! I will use this product for all my garden needs from here on out!",syndicated reviews,94.98,5,0,0,0,No,"i am a first-time gardener and i took on a huge garden this spring. i started corn, peppers, tomato, and a wide variety of flowers. i started fertilizing all my plants with alaska once the plants were established and i have some very happy plants. i have silks with corn coming through on 8 stocks of corn! that is insane! i will use this product for all my garden needs from here on out!",6/7/2021,74,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9937189221382141,,"('cost', 'efficient', 'effective', '', '')"
