,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient
2096,Garden,17979,AMDRO Gopher Gasser 6-pack,http://www.homedepot.com/p/t/203031283,Homedepot,Amdro,203031283,203031283,No,2021-06-02T00:00:00,2021,6,22,I do not think it is working. I used about...,I do not think it is working. I used about 120 packs and there is nor results. Gopher are still in my yard.,organic reviews,7.91,2,0,0,0,No,i do not think it is working. i used about 120 packs and there is nor results. gopher are still in my yard.,6/2/2021,23,,,,,
18111,Garden,111685,Smart Seed Sun & Shade Southern Mixture 3lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461177,Lowes,Pennington Grass,5001461177,5001461179,Yes,2022-05-02T00:00:00,2022,5,18,Very reasonable,[This review was collected as part of a promotion.] Took a little while for grass to take off with the off and on again cold weather but it finally has and it looks thick and is coming in nicely. Very affordable. Ended up buying another larger bag.,syndicated reviews,13.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] took a little while for grass to take off with the off and on again cold weather but it finally has and it looks thick and is coming in nicely. very affordable. ended up buying another larger bag.,5/2/2022,47,,,,,
9651,Garden,70348,Sevin Concentrate Bug Killer 32 oz.,http://www.homedepot.com/p/303593722,Homedepot,GardenTech,303593798,303593722,Yes,2021-12-29T00:00:00,2021,12,52,Poor execution,Nozzle and tube plug repeatedly. A problem to fix.,organic reviews,16.99,2,0,0,0,No,nozzle and tube plug repeatedly. a problem to fix.,12/29/2021,9,,,,,
6548,Garden,66386,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,Pennington Bird,17256227,16794608,Yes,2021-07-16T00:00:00,2021,7,28,,The birds around my house LOVE this feed if the squirrels dont get it.,organic reviews,10.97,5,0,0,0,No,the birds around my house love this feed if the squirrels dont get it.,7/16/2021,14,,,,,
23185,Garden,135210,Sevin Insect Killer Ready to Use,https://www.lowes.com/pd/Sevin-Sevin-Insect-Killer-1-Gallon-RTU-Lambda/5005469013,Lowes,GardenTech,5005469013,5005469013,No,2022-05-17T00:00:00,2022,5,20,awesome product,[This review was collected as part of a promotion.] I have a big lawn and bugs usually get on it and destroy my garden but this product works wonders and kills the bugs fast. my garden is now nice and green no bugs works fast and effective.,syndicated reviews,16.02,5,1,0,0,Yes,[this review was collected as part of a promotion.] i have a big lawn and bugs usually get on it and destroy my garden but this product works wonders and kills the bugs fast. my garden is now nice and green no bugs works fast and effective.,5/17/2022,47,,,,,
1847,Garden,14772,AMDRO Ant Block Home Perimeter Ant Bait 24oz,http://www.homedepot.com/p/t/100598633,Homedepot,Amdro,100598633,100598633,Yes,2021-07-24T00:00:00,2021,7,29,seem like it is working. Just need some time to...,seem like it is working. Just need some time to find out.,organic reviews,14.47,4,0,0,0,No,seem like it is working. just need some time to find out.,7/24/2021,12,,,,,
22100,Garden,134039,Sevin Ready to Use 5% Dust 3 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708109,100539964,Yes,2022-05-21T00:00:00,2022,5,20,Works ok,"[This review was collected as part of a promotion.] So we put this around our lawn to help with ant hills, I dont know if it really worked to help but it seems like it may have. We will see if it works over time",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] so we put this around our lawn to help with ant hills, i dont know if it really worked to help but it seems like it may have. we will see if it works over time",5/21/2022,45,,,,,
16309,Garden,100912,Smart Seed Dense Shade Mixture 3lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Dense-Shade-7-lb-Mixture-Blend-Grass-Seed/5013148065,Lowes,Pennington Grass,5013148071,5013148071,Yes,2022-04-21T00:00:00,2022,4,16,Its already filling out my yard,[This review was collected as part of a promotion.] I only spread this out a couple weeks ago and its already helped thicken up my yard significantly. Im pretty sure the included fertilizer is doing wonders for all the surrounding grass too.,syndicated reviews,18.38,5,0,0,0,Yes,[this review was collected as part of a promotion.] i only spread this out a couple weeks ago and its already helped thicken up my yard significantly. im pretty sure the included fertilizer is doing wonders for all the surrounding grass too.,4/21/2022,42,,,,,
17891,Garden,111465,"Pennington Smart Patch Bermudagrass Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Bermuda-5-LB/5005478639,Lowes,Pennington Grass,5005478639,5005478639,Yes,2022-04-27T00:00:00,2022,4,17,Great so far,"[This review was collected as part of a promotion.] I received a free sample of this grass patch mix, and I used it in my yearly repair of the backyard grass. I live in Oklahoma and have two big dogs, so this is a yearly tradition. I normally use another big name brand, and Ive used both plain seed and a mulch mix like this before. Im pretty pleased with this mix so far! Full disclosure, it hasnt had time to grow yet, but I can review the first part of the process and if Im able to come back and edit in a few weeks Ill let you know how it grew. In terms of application, my only complaint would be that the bottle doesnt have a ""spreader"" style head, so it is really easy to over-apply. I do like that the mulch is pretty mulch the same color as the dirt I applied it to, so it doesnt obviously stand out. It plumped up nicely when I watered it. Looking good so far!",syndicated reviews,16.98,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i received a free sample of this grass patch mix, and i used it in my yearly repair of the backyard grass. i live in oklahoma and have two big dogs, so this is a yearly tradition. i normally use another big name brand, and ive used both plain seed and a mulch mix like this before. im pretty pleased with this mix so far! full disclosure, it hasnt had time to grow yet, but i can review the first part of the process and if im able to come back and edit in a few weeks ill let you know how it grew. in terms of application, my only complaint would be that the bottle doesnt have a ""spreader"" style head, so it is really easy to over-apply. i do like that the mulch is pretty mulch the same color as the dirt i applied it to, so it doesnt obviously stand out. it plumped up nicely when i watered it. looking good so far!",4/27/2022,175,,,,,
22852,Garden,134852,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-30T00:00:00,2022,5,22,Keeps bugs away,[This review was collected as part of a promotion.] I had some insects that were eating my plants. I added this stuff and its helped-less insects destroying my plants.,syndicated reviews,14.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] i had some insects that were eating my plants. i added this stuff and its helped-less insects destroying my plants.,5/30/2022,29,,,,,
10004,Garden,70701,MOSS OUT! For Lawns Granules 40 lb Granules ,https://www.lowes.com/pd/Lilly-Miller-40-lb-Moss-Control/1000342343,Lowes,Moss Out,1000342343,1000342343,No,2021-12-17T00:00:00,2021,12,50,good product,[This review was collected as part of a promotion.] There wasnt enough time to see the effects carry out but so far it seems pretty good! it was easy to use and instructions are clear and concise. It was easy to apply to the lawn,syndicated reviews,27.98,4,0,0,0,Yes,[this review was collected as part of a promotion.] there wasnt enough time to see the effects carry out but so far it seems pretty good! it was easy to use and instructions are clear and concise. it was easy to apply to the lawn,12/17/2021,45,,,,,
22878,Garden,134879,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-13T00:00:00,2022,5,19,Easy Bug Away,[This review was collected as part of a promotion.] This is one of the best that will keep bugs out of your garden so you can eat your vegetables and not mother nature. It is easy to pour and not heavy at all. It wont all dump out at one time. This is something your kids can do and not waste the product.,syndicated reviews,14.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] this is one of the best that will keep bugs out of your garden so you can eat your vegetables and not mother nature. it is easy to pour and not heavy at all. it wont all dump out at one time. this is something your kids can do and not waste the product.,5/13/2022,63,,,,,
463,Garden,3665,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-21T00:00:00,2021,6,25,Works perfectly!,I had a terrible issue with big red biting ants & fire ants. This did away with them in the 1st use.,organic reviews,14.47,5,0,0,1,No,i had a terrible issue with big red biting ants & fire ants. this did away with them in the 1st use.,6/21/2021,22,,,,,
24475,Garden,140406,Pennington Seed Starter Mat,http://www.homedepot.com/p/100662155,Homedepot,Pennington Grass,100662155,100662155,No,2022-06-25T00:00:00,2022,6,25,Color fades overtime...,Color fades overtime,organic reviews,20.48,4,0,0,0,No,color fades overtime,6/25/2022,3,,,,,
21687,Garden,133569,Smart Seed Pennsylvania State Mixture 3lb bag,http://www.homedepot.com/p/314933324,Homedepot,Pennington Grass,314933324,314933324,Yes,2022-05-12T00:00:00,2022,5,19,Fries nice healthy grass in a short period of time...,Fries nice healthy grass in a short period of time,organic reviews,16.97,5,0,0,0,No,fries nice healthy grass in a short period of time,5/12/2022,10,,,,,
447,Garden,3575,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-09T00:00:00,2021,6,23,Carpenter Ants Ignore This Bait,"I was trying to kill carpenter ants with this. They slow down for a moment to check out the bait, but then continue walking by. They ignore the stuff.The tiny little ants do seem to like it. Too bad Im not trying to get rid of those",organic reviews,14.47,1,0,0,0,No,"i was trying to kill carpenter ants with this. they slow down for a moment to check out the bait, but then continue walking by. they ignore the stuff.the tiny little ants do seem to like it. too bad im not trying to get rid of those",6/9/2021,47,,,,,
15259,Garden,90543,Smart Seed Sun & Shade Mixture 3lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461171,Lowes,Pennington Grass,5001461171,5001461171,Yes,2022-04-11T00:00:00,2022,4,15,Ill not buy the sun and shade again,Put the seed out 2 weeks ago. Only a few small spots of seed growing. Followed instructions exactly,syndicated reviews,15.18,1,0,0,0,No,put the seed out 2 weeks ago. only a few small spots of seed growing. followed instructions exactly,4/11/2022,18,,,,,
9961,Garden,70658,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.lowes.com/pd/Moss-Out-27-oz-Moss-Control/3804579,Lowes,Moss Out,3804579,3804579,No,2021-12-02T00:00:00,2021,12,48,Not sure about this,[This review was collected as part of a promotion.] I dont know how long it should take to work but it doesnt seem to be working. We have a moss problem on the south side of our home. I had my partner apply this to the effected area last week per the instructions on the bottle but it actually seems like there is more moss than before. Or its greener. Were gonna give it another week before we try something more high powered.,syndicated reviews,16.78,3,0,0,0,Yes,[this review was collected as part of a promotion.] i dont know how long it should take to work but it doesnt seem to be working. we have a moss problem on the south side of our home. i had my partner apply this to the effected area last week per the instructions on the bottle but it actually seems like there is more moss than before. or its greener. were gonna give it another week before we try something more high powered.,12/2/2021,83,,,,,
