,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use ,effectiveness,efficiency
9330,Garden,70027,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2021-12-16T00:00:00,2021,12,50,Gone,They were gone in a week,organic reviews,7.63,5,0,0,0,No,they were gone in a week,12/16/21,6,,,,,
12589,Garden,75057,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-03-03T00:00:00,2022,3,9,I just spread it and do not know if its...,I just spread it and do not know if its working yet.,organic reviews,11.96,4,0,0,0,No,i just spread it and do not know if its working yet.,3/3/22,12,,,,,
20001,Garden,131594,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-14T00:00:00,2022,5,19,"Works just as effectively as the more expensive alternatives, but...","Works just as effectively as the more expensive alternatives, but at a much lower price.  Same results - dead slugs.",organic reviews,23.97,5,0,0,0,No,"works just as effectively as the more expensive alternatives, but at a much lower price.  same results - dead slugs.",5/14/22,21,,,,,
15650,Garden,100245,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-19T00:00:00,2022,4,16,"Carrys is a very good product, it is helping me...","Carrys is a very good product, it is helping me a lot keeping my special plants like cactus very healthy and other special plants.",organic reviews,23.97,4,0,0,0,No,"carrys is a very good product, it is helping me a lot keeping my special plants like cactus very healthy and other special plants.",4/19/22,24,,,,,
13892,Garden,79109,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-01T00:00:00,2022,4,13,"Ive been using this for years, and it helps save...","Ive been using this for years, and it helps save my seedlings from mass destruction by slugs and snails, without pesticides.",organic reviews,23.97,5,0,0,0,No,"ive been using this for years, and it helps save my seedlings from mass destruction by slugs and snails, without pesticides.",4/1/22,21,,,,,
8205,Garden,68077,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-24T00:00:00,2021,6,25,Effective,"This product is awesome on moss. Works really well. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"this product is awesome on moss. works really well. this review was collected as part of a promotion, and the opinions are my own.",6/24/21,24,,,,,
819,Garden,5405,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-21T00:00:00,2021,6,25,Product is not usable as it was crushed in delivery,Love the product as I have used it before and it works well. It arrived in a crushed box and is more powder then pellets. So next time I will buy locally.,organic reviews,11.96,4,0,0,0,No,love the product as i have used it before and it works well. it arrived in a crushed box and is more powder then pellets. so next time i will buy locally.,6/21/21,32,,,,,
15646,Garden,100241,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-19T00:00:00,2022,4,16,Havent used it yet. Check back in a month or...,Havent used it yet. Check back in a month or so.,organic reviews,13.97,3,0,0,0,No,havent used it yet. check back in a month or so.,4/19/22,11,,,,,
14843,Garden,90127,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-14T00:00:00,2022,4,15,Keeps the snails away....,Keeps the snails away.,organic reviews,7.97,5,0,0,0,No,keeps the snails away.,4/14/22,4,,,,,
19991,Garden,131580,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-25T00:00:00,2022,5,21,It worked quickly and effectively...,It worked quickly and effectively,organic reviews,13.97,5,0,0,0,No,it worked quickly and effectively,5/25/22,5,,,,,
6932,Garden,66792,Corry’s Slug & Snail Killer 1.75lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-1-75-lbs/35610011?selected=true,Walmart,Corrys,35610011,35610011,No,2021-06-01T00:00:00,2021,6,22,No More Slugs,[This review was collected as part of a promotion.] I added this around the perimeter of our yard. We had a lot of tiger looking slugs and we have noticed quite a reduction in the amount of slugs we have now. We notice some but no where near the amount we had.,organic reviews,8.14,4,0,0,0,Yes,[this review was collected as part of a promotion.] i added this around the perimeter of our yard. we had a lot of tiger looking slugs and we have noticed quite a reduction in the amount of slugs we have now. we notice some but no where near the amount we had.,6/1/21,52,,,,,
9356,Garden,70053,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-12-29T00:00:00,2021,12,52,Does what its supposed to.,I liked everything except for the way it comes out of the container,organic reviews,11.96,5,0,0,0,No,i liked everything except for the way it comes out of the container,12/29/21,13,,,,,
19974,Garden,131557,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-22T00:00:00,2022,5,20,Great product it works well...,Great product it works well,organic reviews,7.97,4,0,0,0,No,great product it works well,5/22/22,5,,,,,
25535,Garden,141467,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-30T00:00:00,2022,6,26,Damage to plants stopped after first application....,Damage to plants stopped after first application.,organic reviews,7.97,5,0,0,0,No,damage to plants stopped after first application.,6/30/22,7,,,,,
25546,Garden,141478,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-08T00:00:00,2022,6,23,No more slugs eating my plants....,No more slugs eating my plants.,organic reviews,13.97,5,0,0,0,No,no more slugs eating my plants.,6/8/22,6,,,,,
18679,Garden,130059,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2022-05-22T00:00:00,2022,5,20,It works,It works well,organic reviews,11.98,5,0,0,0,No,it works well,5/22/22,3,,,,,
10448,Garden,72040,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-01-15T00:00:00,2022,1,2,This stuff works the first time and all the time.,I totally stopped the slugs and snails from eating all my baby plants with one application.,organic reviews,11.96,5,0,0,0,No,i totally stopped the slugs and snails from eating all my baby plants with one application.,1/15/22,16,,,,,
25547,Garden,141479,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-30T00:00:00,2022,6,26,This product really works!...,This product really works!,organic reviews,13.97,5,0,0,0,No,this product really works!,6/30/22,4,,,,,
13456,Garden,78129,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-03-23T00:00:00,2022,3,12,It kills slugs,The goal is to kill slugs ... this worked.,organic reviews,23.97,4,0,0,0,No,the goal is to kill slugs ... this worked.,3/23/22,9,,,,,
17039,Garden,110613,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-04T00:00:00,2022,5,18,Works on city snails but the country ones just laugh....,Works on city snails but the country ones just laugh.,organic reviews,7.97,5,0,0,0,No,works on city snails but the country ones just laugh.,5/4/22,10,,,,,
28432,Garden,150345,Corry’s Slug & Snail Killer 3.5lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-3-5-lbs/38441939?selected=true,Walmart,Corrys,38441939,38441939,No,2022-05-18T00:00:00,2022,5,20,bird food,"I put this out and around , slugs use it to get a better reach up . The Blue Jays gather it up every time I put it out , I have no idea why . I much prefer the old mix .",syndicated reviews,12.46,2,0,0,0,No,"i put this out and around , slugs use it to get a better reach up . the blue jays gather it up every time i put it out , i have no idea why . i much prefer the old mix .",5/18/22,43,,,,,
25563,Garden,141495,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-30T00:00:00,2022,6,26,Corrys slug & Snail killer,Good for killing the large (African) snails The price has more than doubled since the last time I bought it,organic reviews,13.97,5,0,0,0,No,good for killing the large (african) snails the price has more than doubled since the last time i bought it,6/30/22,20,,,,,
25549,Garden,141481,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-23T00:00:00,2022,6,25,same as above,packages are way too small and way too expensive,organic reviews,13.97,5,0,0,0,No,packages are way too small and way too expensive,6/23/22,9,,,,,
20010,Garden,131604,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-13T00:00:00,2022,5,19,Effective,Easy to use.  Effective,organic reviews,23.97,5,0,0,0,No,easy to use.  effective,5/13/22,5,,,,,
18749,Garden,130145,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-28T00:00:00,2022,5,21,Dinner for 40,Slugs and snail love this stuff ( Corey slug bait). I love this stuff. And my marigolds do too!Live in a moist area (OR cost). Gardening here is a challenging just 2 blocks from Pacific Ocean! Lots of slugs and snails. But Coreys slug bait h keep them under control !,organic reviews,12.46,5,0,0,0,No,slugs and snail love this stuff ( corey slug bait). i love this stuff. and my marigolds do too!live in a moist area (or cost). gardening here is a challenging just 2 blocks from pacific ocean! lots of slugs and snails. but coreys slug bait h keep them under control !,5/28/22,51,,,,,
8197,Garden,68069,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-24T00:00:00,2021,6,25,Soon to have no moss worries.,"I will soon have no more moss problems with this awesome product. Moss b ware. Trade marked since 2008. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"i will soon have no more moss problems with this awesome product. moss b ware. trade marked since 2008. this review was collected as part of a promotion, and the opinions are my own.",6/24/21,34,,,,,
19989,Garden,131577,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-12T00:00:00,2022,5,19,It was cheaper of the two...,It was cheaper of the two,organic reviews,13.97,3,0,0,0,No,it was cheaper of the two,5/12/22,6,,,,,
14846,Garden,90130,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-14T00:00:00,2022,4,15,First application doesnt seen to have had much effect....,First application doesnt seen to have had much effect.,organic reviews,13.97,3,0,0,0,No,first application doesnt seen to have had much effect.,4/14/22,9,,,,,
1785,Garden,14274,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/t/203636434,Homedepot,Corrys,203636434,203636436,Yes,2021-06-03T00:00:00,2021,6,22,Box was difficult to pour out. Pellets seemed to swell...,"Box was difficult to pour out. Pellets seemed to swell with rain, not sure how effective it performed. Still found slugs and African snails, alive.",organic reviews,11.96,2,0,0,0,No,"box was difficult to pour out. pellets seemed to swell with rain, not sure how effective it performed. still found slugs and african snails, alive.",6/3/21,25,,,,,
25528,Garden,141460,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-15T00:00:00,2022,6,24,Kills Snails!!,Corrys Slug and Snail Killer is finally getting rid of the Snails around my house and flower beds. Ive been fighti g them for 6 years!,organic reviews,7.97,5,0,0,0,No,corrys slug and snail killer is finally getting rid of the snails around my house and flower beds. ive been fighti g them for 6 years!,6/15/22,26,,,,,
1793,Garden,14336,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-09T00:00:00,2021,6,23,Definitely takes care of slugs and snails!...,Definitely takes care of slugs and snails!,organic reviews,7.64,5,0,0,0,No,definitely takes care of slugs and snails!,6/9/21,7,,,,,
1796,Garden,14362,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/t/203636415,Homedepot,Corrys,203636415,203636436,Yes,2021-08-10T00:00:00,2021,8,32,I would give this product a 10!!!,"I have had major slug problems over the past 2 years. I tried everything to get rid of them. I would collect 30 to 50 slugs a night by hand. they were destroying my Hostas, Marigolds and Daylilies. Since I started using Corrys this year almost zero slugs and my plants look great. I recommend this product to everyone.",syndicated reviews,22.98,5,0,0,0,No,"i have had major slug problems over the past 2 years. i tried everything to get rid of them. i would collect 30 to 50 slugs a night by hand. they were destroying my hostas, marigolds and daylilies. since i started using corrys this year almost zero slugs and my plants look great. i recommend this product to everyone.",8/10/21,59,,,,,
15651,Garden,100246,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-19T00:00:00,2022,4,16,Havent used it yet. Check back in a month or...,Havent used it yet. Check back in a month or so.,organic reviews,23.97,3,0,0,0,No,havent used it yet. check back in a month or so.,4/19/22,11,,,,,
14841,Garden,90125,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-14T00:00:00,2022,4,15,First application doesnt seen to have had much effect....,First application doesnt seen to have had much effect.,organic reviews,7.97,3,0,0,0,No,first application doesnt seen to have had much effect.,4/14/22,9,,,,,
17044,Garden,110618,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-05T00:00:00,2022,5,18,Hosta leaves have not been chewed!,"Easy to use product and this box has enough to last through the season.  I purchased it to help prevent slugs from chewing my hosta leaves.  So far, so good!",organic reviews,13.97,5,0,0,0,No,"easy to use product and this box has enough to last through the season.  i purchased it to help prevent slugs from chewing my hosta leaves.  so far, so good!",5/5/22,32,,,,,
