,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
160,Garden,1596,Image Kills Nutsedge Ready-to-Spray,https://www.amazon.com/dp/B001D226G0,Amazon,Image for Weeds,B001D226G0,B001D226G0,No,2021-09-20T00:00:00,2021,9,38,Worked great!,Uasy to use and the results were just what I needed.,organic reviews,0.0,5,0,0,0,No,uasy to use and the results were just what i needed.,9/20/2021,11,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
161,Garden,1603,Image Kills Nutsedge Ready-to-Spray,https://www.amazon.com/dp/B001D226G0,Amazon,Image for Weeds,B001D226G0,B001D226G0,No,2021-07-11T00:00:00,2021,7,27,Kills sand burrs,Kills sand burrs very well. Takes 2 weeks as advertised,organic reviews,0.0,5,0,0,0,No,kills sand burrs very well. takes 2 weeks as advertised,7/11/2021,10,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
162,Garden,1605,Image Kills Nutsedge Ready-to-Spray,https://www.amazon.com/dp/B001D226G0,Amazon,Image for Weeds,B001D226G0,B001D226G0,No,2021-10-18T00:00:00,2021,10,42,Dont purchase! Killed everything!,Followed all instructions. Killed grass and left nut grass.,organic reviews,0.0,1,0,0,0,No,followed all instructions. killed grass and left nut grass.,10/18/2021,9,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
163,Garden,1634,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-06-30T00:00:00,2021,6,26,Good product,"Good product, plants loved it",organic reviews,21.1,4,0,0,0,No,"good product, plants loved it",6/30/2021,5,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
164,Garden,1635,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-07-27T00:00:00,2021,7,30,Works great!,Plants love this!,organic reviews,21.1,5,0,0,0,No,plants love this!,7/27/2021,3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
165,Garden,1639,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-08-12T00:00:00,2021,8,32,Very Green Grass,"This Molasses like ingredient is like super juice, in less that 2 weeks in using this produce, by following instructions our grass came to life, flourishing and and very green. I amd from Texas where the temperature is very hot in the summer and the sun usually turn the grass from green to dark gray (Burnt). I would recommend this product.",organic reviews,21.1,5,0,0,0,No,"this molasses like ingredient is like super juice, in less that 2 weeks in using this produce, by following instructions our grass came to life, flourishing and and very green. i amd from texas where the temperature is very hot in the summer and the sun usually turn the grass from green to dark gray (burnt). i would recommend this product.",8/12/2021,61,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
166,Garden,1642,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-08-12T00:00:00,2021,8,32,Good stuff,Plants like it,organic reviews,21.1,5,0,0,0,No,plants like it,8/12/2021,3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
167,Garden,1655,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-09-08T00:00:00,2021,9,36,very good product,very good,organic reviews,21.1,5,0,0,0,No,very good,9/8/2021,2,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
168,Garden,1660,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-08-26T00:00:00,2021,8,34,good product,"have used over the years in addition to MiracleGro, and your good to go!",organic reviews,21.1,5,0,0,0,No,"have used over the years in addition to miraclegro, and your good to go!",8/26/2021,14,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
169,Garden,1661,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-06-06T00:00:00,2021,6,22,Great product! Highly recommended!,"I have been looking for a quality molasses based sweetener, then I came across this Hi-Brix. This stuff looks and smells exactly like it should, looks really quality. Great packaging as well. Will be posting after pictures.",organic reviews,21.1,4,0,0,0,No,"i have been looking for a quality molasses based sweetener, then i came across this hi-brix. this stuff looks and smells exactly like it should, looks really quality. great packaging as well. will be posting after pictures.",6/6/2021,37,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
170,Garden,1665,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,Earth Juice,B005H79H9G,B005H79H9G,No,2021-11-18T00:00:00,2021,11,46,Compost tea for my pants,"I use this in compost tea for my babies. They love it.I let it bubble with fish tank aerators, with some other amendments in a pail for 24hrs before I fed them.",organic reviews,21.1,5,0,0,0,No,"i use this in compost tea for my babies. they love it.i let it bubble with fish tank aerators, with some other amendments in a pail for 24hrs before i fed them.",11/18/2021,32,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
171,Garden,1673,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79HF0,Amazon,Earth Juice,B005H79HF0,B005H79HF0,Yes,2021-08-23T00:00:00,2021,8,34,Works good for flowering,Works as it should.could be cheaper,organic reviews,15.24,5,0,0,0,No,works as it should.could be cheaper,8/23/2021,6,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
172,Garden,1708,Earth Juice Meta-K 1 Gallon,https://www.amazon.com/dp/B000E28E6G,Amazon,Earth Juice,B000E28E6G,B000E28E6G,Yes,2021-06-14T00:00:00,2021,6,24,Too much $$,Good product. This is overpriced,organic reviews,38.44,1,0,0,0,No,good product. this is overpriced,6/14/2021,5,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
173,Garden,1739,Earth Juice Rainbow Mix Pro Grow ,https://www.amazon.com/dp/B010LR6CKS,Amazon,Earth Juice,B010LR6CKS,B010LR6CKS,No,2021-07-30T00:00:00,2021,7,30,Getting started,This is exactly what plants need at beginning of season,organic reviews,27.46,5,0,0,0,No,this is exactly what plants need at beginning of season,7/30/2021,10,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
174,Garden,1743,Earth Juice Rainbow Mix Pro Grow ,https://www.amazon.com/dp/B010LR6CKS,Amazon,Earth Juice,B010LR6CKS,B010LR6CKS,No,2021-07-11T00:00:00,2021,7,27,Best organic nutrients!,This stuff is great. Been using it for years! Its got a ton of fungi and bacteria. It definitely wont burn your plants cause I tested a few and put 3 times the recommended amount and they loved it! Getting a bag of the bloom soon because it takes a little before it starts breaking down. This and aerated compost tea and your veggies and stuff will love you!,organic reviews,27.46,5,0,0,0,No,this stuff is great. been using it for years! its got a ton of fungi and bacteria. it definitely wont burn your plants cause i tested a few and put 3 times the recommended amount and they loved it! getting a bag of the bloom soon because it takes a little before it starts breaking down. this and aerated compost tea and your veggies and stuff will love you!,7/11/2021,69,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
175,Garden,1750,IMAGE Noxall 10 lb,https://www.amazon.com/dp/B000A0L4KK,Amazon,Image for Weeds,B000A0L4KK,B000A0L4KK,No,2021-06-01T00:00:00,2021,6,22,"Works, apply early.","Works in my garden walk ways, they are pebbles.",organic reviews,0.0,5,0,0,0,No,"works in my garden walk ways, they are pebbles.",6/1/2021,9,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
176,Garden,1760,IMAGE Noxall 10 lb,https://www.amazon.com/dp/B000A0L4KK,Amazon,Image for Weeds,B000A0L4KK,B000A0L4KK,No,2021-08-26T00:00:00,2021,8,34,A great product for the money,Easy to use & effective in controlling weeds.,organic reviews,0.0,5,0,0,0,No,easy to use & effective in controlling weeds.,8/26/2021,8,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
177,Garden,1776,IMAGE Noxall 10 lb,https://www.amazon.com/dp/B000A0L4KK,Amazon,Image for Weeds,B000A0L4KK,B000A0L4KK,No,2021-08-02T00:00:00,2021,8,31,It works,Needed to kill weeds growing up through my deck. Spread the granules and swept them through the cracks. No weed since,organic reviews,0.0,5,0,0,1,No,needed to kill weeds growing up through my deck. spread the granules and swept them through the cracks. no weed since,8/2/2021,21,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
178,Garden,1795,IMAGE Noxall 10 lb,https://www.amazon.com/dp/B000A0L4KK,Amazon,Image for Weeds,B000A0L4KK,B000A0L4KK,No,2021-07-19T00:00:00,2021,7,29,Nice idea but it isnt strong enough,Didnt work on any of the weedsI had to buy the ortho spray,organic reviews,0.0,1,0,0,0,No,didnt work on any of the weedsi had to buy the ortho spray,7/19/2021,13,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
179,Garden,1809,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-07-14T00:00:00,2021,7,28,Works great,Sprays on quickly and kills the moss on my roof.,organic reviews,0.0,5,0,0,0,No,sprays on quickly and kills the moss on my roof.,7/14/2021,10,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
180,Garden,1832,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-10-29T00:00:00,2021,10,43,Didnt work for me,"Just didnt work. I sprayed a lot on my roof, and the moss is still there.",organic reviews,0.0,1,0,0,0,No,"just didnt work. i sprayed a lot on my roof, and the moss is still there.",10/29/2021,16,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
181,Garden,1835,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-07-06T00:00:00,2021,7,27,"Works good, but",Ive used Moss Out for years and it is a great product! Unfortunately the instructions do not match the labels on the bottle. I assume the word MIX in the instructions means CLEAN on the bottle and RINSE means WATER on the bottle. Either change the instructions or get new bottles.,organic reviews,0.0,4,0,0,0,No,ive used moss out for years and it is a great product! unfortunately the instructions do not match the labels on the bottle. i assume the word mix in the instructions means clean on the bottle and rinse means water on the bottle. either change the instructions or get new bottles.,7/6/2021,51,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
182,Garden,1840,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-06-01T00:00:00,2021,6,22,Poor spray mechanism,"Seemed to be effective against moss. However, the delivery method or design of it was pathetic. It could barely spray out the chemical leaving weak stream and the job overall harder than it should have been.",organic reviews,0.0,3,0,0,0,No,"seemed to be effective against moss. however, the delivery method or design of it was pathetic. it could barely spray out the chemical leaving weak stream and the job overall harder than it should have been.",6/1/2021,36,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
183,Garden,1845,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-06-20T00:00:00,2021,6,24,The product performs as advertised.,Does the job,organic reviews,0.0,4,0,0,0,No,does the job,6/20/2021,3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
184,Garden,1850,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-10-22T00:00:00,2021,10,42,Failed to remove moss from gutters.,"Sprayed directly into my gutters and let sit for a day, upon inspection the following day the moss was as pristine as the day before. Absolutely zero effect.",organic reviews,0.0,1,0,0,0,No,"sprayed directly into my gutters and let sit for a day, upon inspection the following day the moss was as pristine as the day before. absolutely zero effect.",10/22/2021,28,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
185,Garden,1856,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-09-14T00:00:00,2021,9,37,Works Great,"Used this on a roof to remove a heavy layer of moss, took a couple of days but turned it all brown and helped kill it all.",organic reviews,0.0,5,0,0,0,No,"used this on a roof to remove a heavy layer of moss, took a couple of days but turned it all brown and helped kill it all.",9/14/2021,27,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
186,Garden,1857,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-06-10T00:00:00,2021,6,23,Killed the moss in a few weeks,The Moss Out worked well in killing moss off a roof in Northwest Oregon. I only wish that the sprayer would have allowed multiple spray settings that it could spray a farther distance. It took a few weeks for the moss to really turn brown.,organic reviews,0.0,4,0,0,0,No,the moss out worked well in killing moss off a roof in northwest oregon. i only wish that the sprayer would have allowed multiple spray settings that it could spray a farther distance. it took a few weeks for the moss to really turn brown.,6/10/2021,45,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
187,Garden,1861,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-10-17T00:00:00,2021,10,41,Sprayer is not reliable,"Despite a hose with a good fitting and teflon tape, the screw connection to the dispenser isnt tight, and sprays water + product back at you continuously. As part of this, it also doesnt have great pressure in the forward direction - youre not going to get it any distance up a roof from on the ground. I would not recommend trying this on a ladder, given how much product is going in the wrong direction and all over the place.Stick with something else with a better dispenser. I cant say how effective this is, since I never managed to get any significant amount up on my roof where the moss was.",organic reviews,0.0,1,0,0,0,No,"despite a hose with a good fitting and teflon tape, the screw connection to the dispenser isnt tight, and sprays water + product back at you continuously. as part of this, it also doesnt have great pressure in the forward direction - youre not going to get it any distance up a roof from on the ground. i would not recommend trying this on a ladder, given how much product is going in the wrong direction and all over the place.stick with something else with a better dispenser. i cant say how effective this is, since i never managed to get any significant amount up on my roof where the moss was.",10/17/2021,112,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
188,Garden,1881,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-10-13T00:00:00,2021,10,41,moderate performance,I connected this with my hose to spray all over my patio. Its been a week but I only see moderate impacts to the moss. Will give 5 star if it actually kills moss at the end.,organic reviews,0.0,3,0,0,0,No,i connected this with my hose to spray all over my patio. its been a week but i only see moderate impacts to the moss. will give 5 star if it actually kills moss at the end.,10/13/2021,37,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
189,Garden,1894,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,Moss Out,B000SKZ1QK,B000SKZ1QK,No,2021-10-23T00:00:00,2021,10,42,Instructions on item dont match item,"Product says turn knob to mix position, but knob only has rinse or clean. No customer service on weekends to call. Looking at reviews - others had this same issue",organic reviews,0.0,1,0,0,0,No,"product says turn knob to mix position, but knob only has rinse or clean. no customer service on weekends to call. looking at reviews - others had this same issue",10/23/2021,30,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
