,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
140,Garden,70743,MOSS OUT! Spot Treater For Lawns & Flower Beds 5 lb Granules,https://www.lowes.com/pd/Moss-Out-Moss-Out-Spot-Treater-Canister-5lb/5000207593,Lowes,MossOut,5000207593,5000207593,No,2021-12-29 0:00:00,2021,12,52,great product,"[This review was collected as part of a promotion.] Its amazing and helps my garden to be beautiful. Its like food for gardens, super recommended!",syndicated reviews,12.97,5,0,0,0,Yes,"[this review was collected as part of a promotion.] its amazing and helps my garden to be beautiful. its like food for gardens, super recommended!",2021-12-29,25,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9976173639297485,"('', 'efficient', 'effective', '', 'effective')",
141,Garden,1897,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,MossOut,B000SKZ1QK,B000SKZ1QK,No,2021-07-29 0:00:00,2021,7,30,Product appears to be working,"The product appears to be doing the job of removing the ""GREEN FUR"" growing on my shed roof. BUT! where it ran off and dripped it did kill anything growing there also. I did have an issue with the ""delivery"" as the cap on the bottle was loose and some of the liquid did seep out in transit during shipping.",organic reviews,0.0,4,0,0,0,No,"the product appears to be doing the job of removing the ""green fur"" growing on my shed roof. but! where it ran off and dripped it did kill anything growing there also. i did have an issue with the ""delivery"" as the cap on the bottle was loose and some of the liquid did seep out in transit during shipping.",2021-07-29,60,,0.0,0.0,0.0,0.0,negative,,,effective,,0.9158245325088501,"('', '', 'effective', '', 'effective')",
142,Garden,72076,MOSS OUT! For Roofs & Structures 6 lb Granules,http://www.homedepot.com/p/100484120,Homedepot,MossOut,100484120,100484120,No,2022-01-26 0:00:00,2022,1,4,It kills moss!!!  Yay!!,[This review was collected as part of a promotion.] its nice when a product actually does what it says it will do!  I sprinkled maybe a quarter of the canister on the thick moss near my front porch and it all shriveled up black by the next day!  Just a spray of water gets rids of the residue.  I would definitely buy this!,syndicated reviews,21.88,5,0,0,0,Yes,[this review was collected as part of a promotion.] its nice when a product actually does what it says it will do!  i sprinkled maybe a quarter of the canister on the thick moss near my front porch and it all shriveled up black by the next day!  just a spray of water gets rids of the residue.  i would definitely buy this!,2022-01-26,66,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9945812821388245,"('', 'efficient', 'effective', '', 'effective')",
143,Garden,78008,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,MossOut,B000SKZ1QK,B000SKZ1QK,No,2022-03-27 0:00:00,2022,3,12,Did literally NOTHING,Used on concrete retaining wall. Pretty sure the moss is happier now than it was before the treatment. Did nothing but stick up the yard for a couple hours. Completely ineffective.,organic reviews,17.24,1,0,0,0,No,used on concrete retaining wall. pretty sure the moss is happier now than it was before the treatment. did nothing but stick up the yard for a couple hours. completely ineffective.,2022-03-27,31,,0.0,0.0,0.0,0.0,negative,,,,,0.07989729940891266,"('', '', '', '', 'cost')",other
144,Garden,90035,MOSS OUT! For Lawns 20 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,MossOut,100598516,100598516,No,2022-04-13 0:00:00,2022,4,15,item worked really good ty...,item worked really good ty,organic reviews,19.99,5,0,0,0,No,item worked really good ty,2022-04-13,5,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9990219473838806,"('', 'efficient', 'effective', 'ease of use', 'effective')",
145,Garden,70150,MOSS OUT! For Lawns 20 lb Granules,https://www.homedepot.com/p/Moss-Out-20-lb-Moss-Out-Moss-Killer-Lawn-Granules-100099164/100598516,Homedepot,MossOut,100598516,100598516,No,2021-12-27 0:00:00,2021,12,52,Love,[This review was collected as part of a promotion.] We really loved Moss Out lawn granules. It helped to get rid of the moss that we had taking over a spot in our lawn. Easy to spread out/use.,syndicated reviews,18.97,5,0,0,0,Yes,[this review was collected as part of a promotion.] we really loved moss out lawn granules. it helped to get rid of the moss that we had taking over a spot in our lawn. easy to spread out/use.,2021-12-27,38,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9982123970985413,"('', 'efficient', 'effective', 'ease of use', 'effective')",
146,Garden,70760,MOSS OUT! For Roofs & Structures 6 lb Granules,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-Economical-Concentrate-for-Roofs-Moss-Killer-6-lbs/16795013?selected=true,Walmart,MossOut,16795013,16795013,No,2021-12-11 0:00:00,2021,12,49,works!,[This review was collected as part of a promotion.] I was able to sample Moss out through Influenster. This product worked very well. It went on quick and easy. I saw the results within about a week. This will be helpful in my keeping the garage roof? In better condition. I would recommend this to others who have a lot of tree coverage over their roofs Or any other damp area.?,organic reviews,21.88,5,0,0,0,Yes,[this review was collected as part of a promotion.] i was able to sample moss out through influenster. this product worked very well. it went on quick and easy. i saw the results within about a week. this will be helpful in my keeping the garage roof? in better condition. i would recommend this to others who have a lot of tree coverage over their roofs or any other damp area.?,2021-12-11,71,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9993565678596497,"('', 'efficient', 'effective', 'ease of use', 'effective')",
147,Garden,70250,MOSS OUT! Spot Treater For Lawns & Flower Beds 5 lb Granules,https://www.homedepot.com/p/Moss-Out-5-lbs-Moss-Out-Ready-to-Use-Moss-Killer-Lawn-Granules-100543551/314752274,Homedepot,MossOut,314752274,314752274,No,2021-12-29 0:00:00,2021,12,52,this really helped!!,[This review was collected as part of a promotion.] It was getting so slick out front of our house with all the moss build up and after a couple weeks of using this products it has done wonders! Its not super expensive and you get a lot in one package! I highly recommend for people with the same issues! This will really help!,syndicated reviews,14.97,5,0,0,0,Yes,[this review was collected as part of a promotion.] it was getting so slick out front of our house with all the moss build up and after a couple weeks of using this products it has done wonders! its not super expensive and you get a lot in one package! i highly recommend for people with the same issues! this will really help!,2021-12-29,63,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9983952045440674,"('cost', 'efficient', 'effective', '', 'effective')",
148,Garden,70782,MOSS OUT! For Lawns 20 lb Granules,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-for-Lawns-With-10-Iron-20lb-Bag-Covers-5-000-sq-ft/16795015?selected=true,Walmart,MossOut,16795015,16795015,No,2021-12-27 0:00:00,2021,12,52,Love,[This review was collected as part of a promotion.] We really loved Moss Out lawn granules. It helped to get rid of the moss that we had taking over a spot in our lawn. Easy to spread out/use.,organic reviews,14.97,5,0,0,0,Yes,[this review was collected as part of a promotion.] we really loved moss out lawn granules. it helped to get rid of the moss that we had taking over a spot in our lawn. easy to spread out/use.,2021-12-27,38,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9982123970985413,"('', 'efficient', 'effective', 'ease of use', 'effective')",
149,Garden,70683,MOSS OUT! For Roofs & Walks 27 oz. Liquid Concentrate,https://www.lowes.com/pd/Moss-Out-27-oz-Concentrate-Moss-Control/3804581,Lowes,MossOut,3804581,3804581,No,2021-12-01 0:00:00,2021,12,48,great product,"[This review was collected as part of a promotion.] I got this product free from influenster and gave it away to a family friend who needed it. I live in an apartment so had no use for it but they did and they said, that their moss issue was resolving after they started using it. They recommend it, as it was a recurring issue for them.",syndicated reviews,15.78,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i got this product free from influenster and gave it away to a family friend who needed it. i live in an apartment so had no use for it but they did and they said, that their moss issue was resolving after they started using it. they recommend it, as it was a recurring issue for them.",2021-12-01,66,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9923925995826721,"('', 'efficient', 'effective', 'ease of use', 'effective')",
150,Garden,80003,MOSS OUT! For Lawns Liquid 1 Gallon Liquid Concentrate,https://www.amazon.com/dp/B000NCUVB8,Amazon,MossOut,B000NCUVB8,B000NCUVB8,No,2022-04-04 0:00:00,2022,4,14,Doesnt seem to work,"Followed the instructions to the letter. Not only did it not kill the moss, the moss appeared to thrive and looked healthier in the areas I sprayed.",organic reviews,15.44,1,0,0,0,No,"followed the instructions to the letter. not only did it not kill the moss, the moss appeared to thrive and looked healthier in the areas i sprayed.",2022-04-04,27,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9667607545852661,"('', 'efficient', 'effective', 'ease of use', 'effective')",
151,Garden,9686,MOSS OUT! For Roofs & Structures 6 lb Granules,http://www.homedepot.com/p/t/100484120,Homedepot,MossOut,100484120,100484120,No,2021-11-17 0:00:00,2021,11,46,works,[This review was collected as part of a promotion.] Product works well. This is something I never thought of doing for my roof before winter. It helps keep the moss off my roof. Decently priced a little bit goes a long way. The one thing that I have to say is when I got the product the box was making a weird noise come to find out that the container had broken open and spilled. But all is good all works the same.,syndicated reviews,21.88,5,0,0,0,Yes,[this review was collected as part of a promotion.] product works well. this is something i never thought of doing for my roof before winter. it helps keep the moss off my roof. decently priced a little bit goes a long way. the one thing that i have to say is when i got the product the box was making a weird noise come to find out that the container had broken open and spilled. but all is good all works the same.,2021-11-17,83,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9952843189239502,"('', 'efficient', 'effective', '', 'effective')",
152,Garden,70797,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-Liquid-Herbicide-Moss-Killer-for-Roofs-and-Walks-27-oz/17757412?selected=true,Walmart,MossOut,17757412,17757412,No,2021-12-23 0:00:00,2021,12,51,Moss Out,"[This review was collected as part of a promotion.] I didnt realize there was such a product for homes. Its a great product, quite promising! Its quite easy to use. I look forward to spring with clear and clean grounds.",organic reviews,17.24,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i didnt realize there was such a product for homes. its a great product, quite promising! its quite easy to use. i look forward to spring with clear and clean grounds.",2021-12-23,40,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.994798481464386,"('', 'efficient', 'effective', 'ease of use', 'ease of use')",
153,Garden,77028,MOSS OUT! For Lawns 20 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,MossOut,100598516,100598516,No,2022-03-15 0:00:00,2022,3,11,moss out,expensive stuff. it works if used properly,organic reviews,18.97,4,0,0,0,No,expensive stuff. it works if used properly,2022-03-15,7,,0.0,0.0,0.0,0.0,neutral,cost,,effective,,0.9399010539054871,"('cost', '', 'effective', '', 'cost')",
154,Garden,70688,MOSS OUT! For Lawns Granules 40 lb Granules,https://www.lowes.com/pd/Lilly-Miller-40-lb-Moss-Control/1000342343,Lowes,MossOut,1000342343,1000342343,No,2021-12-17 0:00:00,2021,12,50,mossy mossy,"[This review was collected as part of a promotion.] I received this product for free from Influenster and Moss Out in exchange for my honest review. I had been thinking for weeks to purchase such product because I was tired of seeing my garden not fully green and this product AMAZED ME so much in many ways. It works super fast, you literally see a different in minutes. The moss was dead super fast. I have a small garden, and only used a little bit, its been 3 weeks now and I havent had to add more so this will probably last me a while. I highly recommend this product, its cheap and it does its job, you wont have to look for another brand. This will do it.",syndicated reviews,27.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i received this product for free from influenster and moss out in exchange for my honest review. i had been thinking for weeks to purchase such product because i was tired of seeing my garden not fully green and this product amazed me so much in many ways. it works super fast, you literally see a different in minutes. the moss was dead super fast. i have a small garden, and only used a little bit, its been 3 weeks now and i havent had to add more so this will probably last me a while. i highly recommend this product, its cheap and it does its job, you wont have to look for another brand. this will do it.",2021-12-17,129,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9983424544334412,"('cost', 'efficient', 'effective', 'ease of use', 'effective')",
