,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
113,Garden,72754,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 3.5 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-3-5-lbs/870632402?selected=true,Walmart,ExpertGardener,870632402,870632402,Yes,2022-01-28 0:00:00,2022,1,4,Great find!,Expert Gardener Citrus plant food fertilizer is a good find for my lemon tree! I like the fact that it is time released and I only have to fertilize three times a year. I am expecting larger and sweeter lemons this year! Also Im so happy that this is made in the USA! I received product reimbursement in exchange for my honest review,organic reviews,4.68,5,0,0,0,No,expert gardener citrus plant food fertilizer is a good find for my lemon tree! i like the fact that it is time released and i only have to fertilize three times a year. i am expecting larger and sweeter lemons this year! also im so happy that this is made in the usa! i received product reimbursement in exchange for my honest review,2022-01-28,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9976992011070251,"('cost', 'efficient', 'effective', 'ease of use', '')",
114,Garden,111829,"Expert Gardener Lawn Fertilizer, Plus 2% Iron, Covers 5,000 sq. ft",https://www.walmart.com//ip/Expert-Gardener-Lawn-Fertilizer-Plus-2-Iron-Covers-5-000-sq-ft/703225522?selected=true,Walmart,ExpertGardener,703225522,703225522,Yes,2022-04-25 0:00:00,2022,4,17,Great Value,"Always a good value when available at Walmart. Good in the early spring, but be sure to follow soon with anti-fungal so you dont get a bunch of mushrooms.",organic reviews,14.46,5,0,0,0,No,"always a good value when available at walmart. good in the early spring, but be sure to follow soon with anti-fungal so you dont get a bunch of mushrooms.",2022-04-25,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.942805290222168,"('cost', 'efficient', 'effective', '', '')",
115,Garden,68129,"Expert Gardener Sun & Shade Grass Seed Northern Mix, for Sun to Partial Shade; 20 lbs.",https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Northern-Mix-for-Sun-to-Partial-Shade-20-lbs/108037091?selected=true,Walmart,ExpertGardener,108037091,660854953,No,2021-08-12 0:00:00,2021,8,32,Not the seed mix I want for my yard!,"Website doesnt show the seed listing. package arrived and 35.25% is RYEGRASS and only 5% is""WILDHORSE KENTUCKY BLUEGRASS and 7% SURVIVOR CHEWINGS FESCUE??? All in all only 46% seed and less than 12% long term grass I would like to have in my yard.",organic reviews,39.92,1,0,0,0,No,"website doesnt show the seed listing. package arrived and 35.25% is ryegrass and only 5% is""wildhorse kentucky bluegrass and 7% survivor chewings fescue??? all in all only 46% seed and less than 12% long term grass i would like to have in my yard.",2021-08-12,,0.0,0.0,0.0,0.0,negative,,,,,0.5827931761741638,"('', '', '', '', 'other')",other
116,Garden,71094,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112134279,Yes,2021-12-27 0:00:00,2021,12,52,,"Ok how can I start? This is an ok Option if youre a beginner gardener and if youre in a budget, but OUTDOORS. This is a potting mix thats mainly peat moss and bark. If youre using this in Houseplants for indoors, PLEASE add more perlite to it or else your soil will stay moist for even a month and attract fingus gnats or even rot your plants. i May even reccomend you add some bark or mulch to it for outside purposes to maake it more well draining. Again if youre a Beginner youre just growing some herbs and pretty annual flowers in pots, its an ok option for you to use. what I dont like about this mix which is also what i dont like about pretty much most of commercial potting mixes available on the market is that it has PEAT MOSS. I...",organic reviews,7.48,3,0,0,0,No,"ok how can i start? this is an ok option if youre a beginner gardener and if youre in a budget, but outdoors. this is a potting mix thats mainly peat moss and bark. if youre using this in houseplants for indoors, please add more perlite to it or else your soil will stay moist for even a month and attract fingus gnats or even rot your plants. i may even reccomend you add some bark or mulch to it for outside purposes to maake it more well draining. again if youre a beginner youre just growing some herbs and pretty annual flowers in pots, its an ok option for you to use. what i dont like about this mix which is also what i dont like about pretty much most of commercial potting mixes available on the market is that it has peat moss. i...",2021-12-27,,0.0,0.0,0.0,0.0,neutral,cost,,,,0.9895337820053101,"('cost', '', '', '', '')",
117,Garden,74427,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-23 0:00:00,2022,2,8,Great potting mix,"I have a small outdoor garden and my first time using this soil. So far its high quality, soft and light and airy. So far no complaints and I am looking forward to planting more with it. I received product reimbursement in exchange for my honest review.",organic reviews,7.48,5,0,0,0,No,"i have a small outdoor garden and my first time using this soil. so far its high quality, soft and light and airy. so far no complaints and i am looking forward to planting more with it. i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.980116605758667,"('', 'efficient', 'effective', 'ease of use', '')",
118,Garden,72728,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 10 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-10-lbs/587336041?selected=true,Walmart,ExpertGardener,587336041,870632402,Yes,2022-01-30 0:00:00,2022,1,4,Has all the right qualities,"This product has easy directions, resealable zipper on bag and doesnt smell bad !! Adding it to our citrus trees now. I received product reimbursement in exchange for my honest review.",organic reviews,9.26,4,0,0,0,No,"this product has easy directions, resealable zipper on bag and doesnt smell bad !! adding it to our citrus trees now. i received product reimbursement in exchange for my honest review.",2022-01-30,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9986765384674072,"('cost', 'efficient', 'effective', 'ease of use', '')",
119,Garden,74384,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-23 0:00:00,2022,2,8,Quality potting mix,"The front of the bag was very eye-catching. I liked the pictures of the flowers on the front. The fact that it said ""Helps Grow Bigger Plants and more blooms"" appeals to me. I plan to use the potting mix with vegetable seeds that I will start indoors and transfer to the outside. I wish that the bag was filled with more potting soil, but in looking at the soil it looks like it is very high quality. I look forward to using it * I received product reimbursement in exchange for my honest review.",organic reviews,7.48,4,0,0,0,No,"the front of the bag was very eye-catching. i liked the pictures of the flowers on the front. the fact that it said ""helps grow bigger plants and more blooms"" appeals to me. i plan to use the potting mix with vegetable seeds that i will start indoors and transfer to the outside. i wish that the bag was filled with more potting soil, but in looking at the soil it looks like it is very high quality. i look forward to using it * i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.962724506855011,"('cost', 'efficient', 'effective', '', '')",
120,Garden,74381,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,"Decent, high quality soil!","Im a beginner planter and decided to give this soil a try. The instructions were easy to follow and the soil felt soft and high quality. I also liked that peat moss was mixed in, so my plants have nutrients for growing. Would purchase again. I received product reimbursement in exchange for my honest review.",organic reviews,7.48,5,0,0,0,No,"im a beginner planter and decided to give this soil a try. the instructions were easy to follow and the soil felt soft and high quality. i also liked that peat moss was mixed in, so my plants have nutrients for growing. would purchase again. i received product reimbursement in exchange for my honest review.",2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9969570636749268,"('cost', 'efficient', 'effective', 'ease of use', '')",
121,Garden,74383,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Great for all your needs!,This potting mix is a much better mix than your standard mix you would get at your hardware store. They provide great information on when to repot and how much soil is needed for the pot size. The ingredients match what you would consider buying elsewhere but at a much better deal. I highly recommend for you upcoming landscaping needs this season. I received product reimbursement in exchange for my honest review.,organic reviews,7.48,5,0,0,0,No,this potting mix is a much better mix than your standard mix you would get at your hardware store. they provide great information on when to repot and how much soil is needed for the pot size. the ingredients match what you would consider buying elsewhere but at a much better deal. i highly recommend for you upcoming landscaping needs this season. i received product reimbursement in exchange for my honest review.,2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9971024990081787,"('cost', 'efficient', 'effective', '', '')",
122,Garden,150231,"Expert Gardener All-Purpose Water Soluble Plant Food Fertilizer, 5 lb. Box",https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Water-Soluble-Plant-Food-Fertilizer-5-lb-Box/138006473?selected=true,Walmart,ExpertGardener,138006473,138006473,Yes,2022-06-14 0:00:00,2022,6,24,,Plants look healthy after use,organic reviews,7.98,5,0,0,0,No,plants look healthy after use,2022-06-14,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9778625965118408,"('', 'efficient', 'effective', '', '')",
123,Garden,68123,"Expert Gardener Sun & Shade Grass Seed Northern Mix, for Sun to Partial Shade; 20 lbs.",https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Northern-Mix-for-Sun-to-Partial-Shade-20-lbs/108037091?selected=true,Walmart,ExpertGardener,108037091,660854953,No,2021-07-20 0:00:00,2021,7,29,Awesome seed,"This seed is ready to go in a weeks time, keep watered and fertilized and shes good and thick in no time!",organic reviews,39.92,5,0,0,0,No,"this seed is ready to go in a weeks time, keep watered and fertilized and shes good and thick in no time!",2021-07-20,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9979085326194763,"('', 'efficient', 'effective', 'ease of use', '')",
124,Garden,73693,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-17 0:00:00,2022,2,7,Great Potting Mix. This is my new mix now.,"My first time trying this soil and I will be using it from now on. Great soil , I just repotted my front porch flowers and love it",organic reviews,11.97,5,0,0,0,No,"my first time trying this soil and i will be using it from now on. great soil , i just repotted my front porch flowers and love it",2022-02-17,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9977471828460693,"('', 'efficient', 'effective', 'ease of use', '')",
125,Garden,150219,"Expert Gardener Tomato & Vegetable Garden Plant Food Fertilizer 12-10-5, 10 lbs.",https://www.walmart.com//ip/Expert-Gardener-Tomato-Vegetable-Garden-Plant-Food-12-10-5-Fertilizer-10-lbs/381276552?selected=true,Walmart,ExpertGardener,381276552,920467930,Yes,2022-06-30 0:00:00,2022,6,26,Great for Tomatoes,I love this product for Growing my tomatos in 5 gallon buckets. Ive had great success.,organic reviews,9.26,5,0,0,0,No,i love this product for growing my tomatos in 5 gallon buckets. ive had great success.,2022-06-30,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9985719919204712,"('', 'efficient', 'effective', 'ease of use', '')",
