,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
26051,Garden,141983,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-22T00:00:00,2022,6,25,Works great!,[This review was collected as part of a promotion.] Our grass grows extremely fast and with a lot of weeds. This works excellent in knocking the weeds out. Definitely recommend!,syndicated reviews,15.47,5,1,0,0,Yes,[this review was collected as part of a promotion.] our grass grows extremely fast and with a lot of weeds. this works excellent in knocking the weeds out. definitely recommend!,6/22/2022,30,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
7459,Garden,67331,Image All-In-One Weed Killer Concentrate,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-Herbicide-24-oz-Concentrate/932621795?selected=true,Walmart,ImageforWeeds,932621795,932621795,No,2021-07-10T00:00:00,2021,7,27,Good for tough bermuda weeds,[This review was collected as part of a promotion.] We have very tough Southern Bermuda grass that grows very quickly the patches of it that are invasive are very hard to kill and keep dead. I followed the instructions of the Image All-in-One lawn killer and used 4oz concentrated weed killer per gallon of water on this stubborn grass and was very impressed with the results in the next couple of days. The bermuda was taken care of and was definitely brown and dead. There were a couple of yellow spots where the grass was extra tough though. It has returned since so it does still need regular and relatively heavy maintenance but this is the first weed killer that actually gets rid of it so Im pretty happy with the results.,organic reviews,17.42,4,0,0,0,Yes,[this review was collected as part of a promotion.] we have very tough southern bermuda grass that grows very quickly the patches of it that are invasive are very hard to kill and keep dead. i followed the instructions of the image all-in-one lawn killer and used 4oz concentrated weed killer per gallon of water on this stubborn grass and was very impressed with the results in the next couple of days. the bermuda was taken care of and was definitely brown and dead. there were a couple of yellow spots where the grass was extra tough though. it has returned since so it does still need regular and relatively heavy maintenance but this is the first weed killer that actually gets rid of it so im pretty happy with the results.,7/10/2021,132,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4959,Garden,56456,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-06-21T00:00:00,2021,6,25,Works great,[This review was collected as part of a promotion.] I apply for perfume and get weed killer and grass seeds. The weed killer works but can I receive something other than lawn care products. Im not an outdoorsy woman.,syndicated reviews,20.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] i apply for perfume and get weed killer and grass seeds. the weed killer works but can i receive something other than lawn care products. im not an outdoorsy woman.,6/21/2021,39,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25901,Garden,141833,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-28T00:00:00,2022,6,26,Worked great!,[This review was collected as part of a promotion.] We had a lot of weeds in our front and back lawn. This worked great and didnt kill our grass. Would definitely recommend!,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] we had a lot of weeds in our front and back lawn. this worked great and didnt kill our grass. would definitely recommend!,6/28/2022,32,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25944,Garden,141876,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-23T00:00:00,2022,6,25,Ease of use,[This review was collected as part of a promotion.] Central Garden & Pet - Image Lawn Weed and Crabgrass Killer Ready-To-Spray is easy to use it works great only limitation is the length of your garden hose,syndicated reviews,15.47,4,0,0,0,Yes,[this review was collected as part of a promotion.] central garden & pet - image lawn weed and crabgrass killer ready-to-spray is easy to use it works great only limitation is the length of your garden hose,6/23/2022,37,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26174,Garden,142106,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-28T00:00:00,2022,6,26,Pretty good,[This review was collected as part of a promotion.] Pretty good stuff has kind of a minty smell and is easy to set up and apply. We will have to wait and see long term affects,syndicated reviews,13.47,4,0,0,0,Yes,[this review was collected as part of a promotion.] pretty good stuff has kind of a minty smell and is easy to set up and apply. we will have to wait and see long term affects,6/28/2022,36,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
2310,Garden,19458,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/t/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2021-06-10T00:00:00,2021,6,23,Is okay but Scotts weed and feed worked better on...,Is okay but Scotts weed and feed worked better on clover.,organic reviews,14.97,3,0,0,0,No,is okay but scotts weed and feed worked better on clover.,6/10/2021,11,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
2418,Garden,20997,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,http://www.homedepot.com/p/t/303594320,Homedepot,ImageforWeeds,303594320,303594294,Yes,2021-06-02T00:00:00,2021,6,22,This is a good product it does what is advertised...,This is a good product it does what is advertised to do. I have recommended it to several people.,organic reviews,12.98,4,0,0,0,No,this is a good product it does what is advertised to do. i have recommended it to several people.,6/2/2021,19,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26220,Garden,142152,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-28T00:00:00,2022,6,26,Easy to use weed killer,"[This review was collected as part of a promotion.] So this weed killer is really easy to use, you just hook it up to your hose and then turn on the hose and then let it go. It says not to use in temperature above 78 so have to wait for cooler days. It started to kill weeds after a few days. I would recommend.",syndicated reviews,13.47,5,1,0,0,Yes,"[this review was collected as part of a promotion.] so this weed killer is really easy to use, you just hook it up to your hose and then turn on the hose and then let it go. it says not to use in temperature above 78 so have to wait for cooler days. it started to kill weeds after a few days. i would recommend.",6/28/2022,65,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
17028,Garden,110602,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100598623,100175861,Yes,2022-05-04T00:00:00,2022,5,18,First bottle did not spray the poison. Second bottle worked....,First bottle did not spray the poison. Second bottle worked. Im seeing results in 4 days time. I hope it continues!!,organic reviews,22.26,4,0,0,0,No,first bottle did not spray the poison. second bottle worked. im seeing results in 4 days time. i hope it continues!!,5/4/2022,21,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
9321,Garden,70018,Image Kills Nutsedge Concentrate,https://www.amazon.com/dp/B000ONXGLS,Amazon,ImageforWeeds,B000ONXGLS,B000ONXGLS,No,2021-12-07T00:00:00,2021,12,49,First product I have found to kill nutsedge,Great product. Is expensive but worth it.,organic reviews,0.0,5,0,0,0,No,great product. is expensive but worth it.,12/7/2021,7,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26003,Garden,141935,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-29T00:00:00,2022,6,26,Kills weeds quickly!,[This review was collected as part of a promotion.] This stuff works amazing! Normally one would spray small weeds in flower gardens and such but I took it to a new level. I used this weed killer on my forest of weeds that were taller than myself and after 24 hours they are gone. I will definitely be purchasing this in the future and will be recommending to family and friends.,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] this stuff works amazing! normally one would spray small weeds in flower gardens and such but i took it to a new level. i used this weed killer on my forest of weeds that were taller than myself and after 24 hours they are gone. i will definitely be purchasing this in the future and will be recommending to family and friends.,6/29/2022,71,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
27604,Garden,143536,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,https://www.lowes.com/pd/IMAGE-Southern-Lawn-32-fl-oz-Concentrated-Lawn-Weed-Killer/1000595001,Lowes,ImageforWeeds,1000595001,1000595001,No,2022-06-22T00:00:00,2022,6,25,My grass is still green and no weeds!,[This review was collected as part of a promotion.] I used Central Garden & Pet - Image For Weeds Southern Lawn Weed Killer For St. Augustinegrass and Centipedegrass Concentrate by IMAGE on my small patch of St. Augustine grass and it didnt burn it. There are no weeds there but wanted to make sure none start to grow. Its hard to say if it actually kills the weeds though. I was a bit worried about using it because it states no wind but there hasnt been a day here with no wind. The instructions are plentiful and different for different grasses so you need to know what you have.,syndicated reviews,14.18,4,3,0,0,Yes,[this review was collected as part of a promotion.] i used central garden & pet - image for weeds southern lawn weed killer for st. augustinegrass and centipedegrass concentrate by image on my small patch of st. augustine grass and it didnt burn it. there are no weeds there but wanted to make sure none start to grow. its hard to say if it actually kills the weeds though. i was a bit worried about using it because it states no wind but there hasnt been a day here with no wind. the instructions are plentiful and different for different grasses so you need to know what you have.,6/22/2022,109,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4934,Garden,56404,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-06-23T00:00:00,2021,6,25,This products is awesome,[This review was collected as part of a promotion.] Its a very good product it work perfectly less work for us,syndicated reviews,20.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] its a very good product it work perfectly less work for us,6/23/2021,21,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25825,Garden,141757,Casoron Weed Killer,http://www.homedepot.com/p/100120831,Homedepot,ImageforWeeds,308132051,100120831,Yes,2022-06-30T00:00:00,2022,6,26,So far so good. We used under an above ground...,So far so good. We used under an above ground pool after tilling all of the grass up and it is working so far. No grass.,organic reviews,19.98,4,0,0,0,No,so far so good. we used under an above ground pool after tilling all of the grass up and it is working so far. no grass.,6/30/2022,26,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
27608,Garden,143540,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,https://www.lowes.com/pd/IMAGE-Southern-Lawn-32-fl-oz-Concentrated-Lawn-Weed-Killer/1000595001,Lowes,ImageforWeeds,1000595001,1000595001,No,2022-06-29T00:00:00,2022,6,26,Works Well,"[This review was collected as part of a promotion.] I live in Texas, so there is not a lot of time where it is not above 90 degrees. That being said, the product works well. The directions are very easy to follow. I have a lot of dollar weed and clovers, and after using Central Garden & Pet - Image For Weeds Southern Lawn Weed Killer For St. Augustinegrass and Centipedegrass Concentrate, they did start to wilt after a couple of applications, and were easier to remove. It did not kill any of my grass.",syndicated reviews,14.18,4,3,0,0,Yes,"[this review was collected as part of a promotion.] i live in texas, so there is not a lot of time where it is not above 90 degrees. that being said, the product works well. the directions are very easy to follow. i have a lot of dollar weed and clovers, and after using central garden & pet - image for weeds southern lawn weed killer for st. augustinegrass and centipedegrass concentrate, they did start to wilt after a couple of applications, and were easier to remove. it did not kill any of my grass.",6/29/2022,95,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
